url,facilities,about,name,address,geocode_address_suburb,long_suburb,lat_suburb,geocode_address_no_suburb,long_no_suburb,lat_no_suburb,dist_suburb,dist_no_suburb,ratio_suburb,ratio_no_suburb
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13184,playground,Local Park - Leisure,Lappington Park,"23R Lappington Road, Otara","23 Lappington Rd, Otara, Auckland 2023, New Zealand",-36.9565937,174.869648,"23 Lappington Rd, Otara, Auckland 2023, New Zealand",-36.9565937,174.869648,6,12,0.9387755102040817,0.8666666666666667
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13183,playground,Local Park - Coastal,Lansdowne Reserve,"Lansdowne Reserve, Richmonds Downs","Auckland, New Zealand",-36.8484597,174.7633315,"Lansdowne St, Bayswater, Auckland 0622, New Zealand",-36.8145039,174.7709584,37,16,0.5316455696202531,0.7912087912087912
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13171,playground,A peaceful lake and reserve nestled in a valley amongst the suburbs with flowering lilies and vibrant bird life and a children's playground across the road at Xena Park.,Lake Panorama,"58 Sapperton Drive, Henderson","58 Sapperton Dr, Henderson, Auckland 0612, New Zealand",-36.8854551,174.6029653,"58 Sapperton Dr, Henderson, Auckland 0612, New Zealand",-36.8854551,174.6029653,6,16,0.9423076923076923,0.8260869565217391
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13166,playground,,Laingholm Reserve,"4 Western Road, Laingholm","4 Western Rd, Laingholm, Auckland 0604, New Zealand",-36.9670277,174.6407934,"4 Western Rd, Laingholm, Auckland 0604, New Zealand",-36.9670277,174.6407934,6,16,0.9387755102040817,0.813953488372093
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13160,"playground, toilets",,La Rosa Garden Reserve,"10 La Rosa Street, Green Bay","10 La Rosa St, Green Bay, Auckland 0604, New Zealand",-36.930227,174.6753562,"10 La Rosa St, Green Bay, Auckland 0604, New Zealand",-36.930227,174.6753562,6,16,0.94,0.8181818181818182
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1060,Playground,Local green open space.,Kupe Reserve,"146 Kepa Road, Orakei","146 Kepa Rd, Orakei, Auckland 1071, New Zealand",-36.8609604,174.823058,"146 Kepa Rd, Orakei, Auckland 1071, New Zealand",-36.8609604,174.823058,6,13,0.9333333333333333,0.8395061728395061
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1055,Playground,Local green open space.,Kupe North Reserve,"97 Kupe Street, Orakei","97-101 Kupe St, Orakei, Auckland 1071, New Zealand",-36.8565138,174.8241199,"97-101 Kupe St, Orakei, Auckland 1071, New Zealand",-36.8565138,174.8241199,10,17,0.8913043478260869,0.7951807228915663
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13149,playground,Streetscape,Kowhai Road Reserve,"Kowhai Road, Mairangi Bay","Kowhai Rd, Mairangi Bay, Auckland 0630, New Zealand",-36.7447175,174.75297,"Kowhai Rd, Auckland 0630, New Zealand",-36.7447175,174.75297,16,15,0.8518518518518519,0.810126582278481
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1845,,Local green open space.,Kuaka Park,"40 to 48 Oakley Avenue, Waterview","40 Oakley Ave, Waterview, Auckland 1026, New Zealand",-36.87693,174.6986143,"40 Oakley Ave, Waterview, Auckland 1026, New Zealand",-36.87693,174.6986143,6,16,0.94,0.8181818181818182
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13155,,Local Park - Leisure,Kurt Elsa Park,"7R Vickerman Street, Otara","7 Vickerman St, Otara, Auckland 2023, New Zealand",-36.9740633,174.8813752,"7 Vickerman St, Otara, Auckland 2023, New Zealand",-36.9740633,174.8813752,6,12,0.9361702127659575,0.8604651162790697
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=1035,"Playground, tables, toilets",Access to Konini Reserve is  from both Waiohua Road and Rangiora Avenue. The reserve provides a pedestrian link between these two streets. Part of the reserve is open space with a grove of native and exotic trees and a formal rose garden.,Konini Reserve,"18a Waiohua Road, Greenlane","18 Waiohua Rd, Greenlane, Auckland 1061, New Zealand",-36.9002161,174.8019119,"18 Waiohua Rd, Greenlane, Auckland 1061, New Zealand",-36.9002161,174.8019119,6,16,0.94,0.8181818181818182
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13139,"playground, toilets",Premier Park - Sport,Kohuora Park,"36R, 44R Station Road and 28 Lendenfeld Drive and 10W, 12R Reseda Place, Papatoetoe","10/12 Reseda Pl, Papatoetoe, Auckland 2025, New Zealand",-36.9804491,174.8449098,"10/12 Reseda Pl, Papatoetoe, Auckland 2025, New Zealand",-36.9804491,174.8449098,56,58,0.632258064516129,0.5492957746478874
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13136,playground,Local Park - Leisure,Knightsbridge Reserve,"Knightsbridge Drive, Forrest Hill","Knightsbridge Res, Forrest Hill, Auckland 0620, New Zealand",-36.7663673,174.751469,"Knightsbridge Res, Forrest Hill, Auckland 0620, New Zealand",-36.7663673,174.751469,10,17,0.9152542372881356,0.8155339805825242
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13133,playground,Local Park - Leisure,Kiwi Reserve,"Kiwi Road, Stanley Point","Kiwi Reserve, Stanley Point, Auckland 0624, New Zealand",-36.8275327,174.7904992,"Kiwi Reserve, Stanley Point, Auckland 0624, New Zealand",-36.8275327,174.7904992,6,20,0.9433962264150944,0.7777777777777778
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13131,"playground, toilets",Esplanade,Kiwi Esplanade,"1R, 9R, 32R, 68R, 69R, 70R, 84R and 86R Kiwi Esplanade, Mangere Bridge","86/68 Kiwi Esplanade, Mangere Bridge, Auckland 2022, New Zealand",-36.9410803,174.7695208,"86 Kiwi Esplanade, Mangere Bridge, Auckland 2022, New Zealand",-36.9414564,174.7653996,40,48,0.7307692307692307,0.5882352941176471
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13116,playground,Local Park - Leisure,Kingseat Recreation Reserve,"McRobbie Road, Kingseat","Kingseat, New Zealand",-37.1305203,174.8037271,"Clive Howe Road Recreation Reserve Clive Howe Rd, Patumahoe 2679, New Zealand",-37.1858374,174.8336581,40,38,0.5121951219512195,0.6299212598425197
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13111,playground,Local Park - Leisure,Kingdale Reserve,"47A Longburn Road, Henderson","47 Longburn Rd, Henderson, Auckland 0610, New Zealand",-36.8579696,174.6242993,"47 Longburn Rd, Henderson, Auckland 0610, New Zealand",-36.8579696,174.6242993,6,16,0.9411764705882353,0.8222222222222222
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13123,playground,Local Park - Leisure,Kirton Crescent Reserve,"1R Kirton Crescent, Manurewa","1 Kirton Cres, Manurewa, Auckland 2102, New Zealand",-37.0296412,174.8885468,"1 Kirton Cres, Manurewa, Auckland 2102, New Zealand",-37.0296412,174.8885468,6,15,0.9387755102040817,0.8275862068965517
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13106,playground,Local Park - Leisure,Kimpton Park,"108R Kimpton Park, Papatoetoe","108 Kimpton Rd, Papatoetoe, Auckland 2025, New Zealand",-36.9706132,174.8749395,"108 Kimpton Rd, Papatoetoe, Auckland 2025, New Zealand",-36.9706132,174.8749395,9,17,0.9056603773584906,0.7956989247311828
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13101,playground,Local Park - Leisure,Kilimanjaro Park,"42R Kilimanjaro Drive, North Park","42 Kilimanjaro Dr, Northpark, Auckland 2013, New Zealand",-36.9214209,174.9194174,"42 Kilimanjaro Dr, Northpark, Auckland 2013, New Zealand",-36.9214209,174.9194174,7,16,0.9357798165137615,0.8333333333333334
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13098,playground,Local Park - Leisure,Kevan Lawrence Park,"12 King Street, Waiuku","12 King St, Waiuku 2123, New Zealand",-37.2473751,174.7285221,"12 King St, Grey Lynn, Auckland 1021, New Zealand",-36.8656792,174.746943,10,16,0.8205128205128205,0.8048780487804879
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13097,playground,Local Park - Leisure,Keryn Reserve,"7R Keryn Place, Papakura Central","7 Keryn Pl, Opaheke, Papakura 2113, New Zealand",-37.0790649,174.9468915,"7 Keryn Pl, Opaheke, Papakura 2113, New Zealand",-37.0790649,174.9468915,24,17,0.7058823529411765,0.7228915662650602
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13090,playground,Local Park - Leisure,Keri Anne Park,"26R Kerri Ann Place, Manukau Central","26 Keri Anne Pl, Goodwood Heights, Auckland 2105, New Zealand",-36.9976874,174.8926679,"26 Keri Anne Pl, Goodwood Heights, Auckland 2105, New Zealand",-36.9976874,174.8926679,24,24,0.7,0.7450980392156863
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13085,playground,Local Park - Leisure,Kensington Gardens,"2 South Kensington Way, Henderson","2 S Kensington Way, Henderson, Auckland 0612, New Zealand",-36.8920868,174.6058766,"2 S Kensington Way, Henderson, Auckland 0612, New Zealand",-36.8920868,174.6058766,10,20,0.9122807017543859,0.803921568627451
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13084,playground,Local Park - Leisure,Kennelly Park,"29 Kennelly Crescent, Pukekohe","29 Kennelly Cres, Pukekohe 2120, New Zealand",-37.1985489,174.8969549,"29 Kennelly Cres, Pukekohe 2120, New Zealand",-37.1985489,174.8969549,10,11,0.851063829787234,0.7951807228915663
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13082,"playground, toilets",Local Park - Coastal,Kennedy Park,"141 Beach Road, Castor Bay","141 Beach Rd, Castor Bay, Auckland 0620, New Zealand",-36.7558402,174.7650543,"141 Beach Rd, Auckland, Auckland 1010, New Zealand",-36.8494243,174.7744577,6,15,0.94,0.8235294117647058
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13079,,Local Park - Leisure,Ken Parker Reserve,"20R Pohutukawa Road (Ken Parker Park), Beachlands","Beachlands, Auckland, New Zealand",-36.8876036,175.0031945,"Auckland, New Zealand",-36.8484597,174.7633315,37,36,0.6407766990291263,0.5384615384615384
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13078,"playground, toilets",Sports fields and a playground are available or take in the wildlife. A loog footbridge links the park to the residential suburbs of New Lynn via Queen Mary Avenue.,Ken Maunder Park,"34 Binsted Road, New Lynn","34 Binsted Rd, New Lynn, Auckland 0600, New Zealand",-36.9019038,174.6817862,"34 Binsted Rd, New Lynn, Auckland 0600, New Zealand",-36.9019038,174.6817862,6,15,0.9387755102040817,0.8275862068965517
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13076,playground,Local Park - Leisure,Kemp Park,"62-88 Kemp Road, Massey","62/88 Kemp Rd, Massey, Auckland 0614, New Zealand",-36.8350143,174.6148247,"62/88 Kemp Rd, Massey, Auckland 0614, New Zealand",-36.8350143,174.6148247,7,14,0.9148936170212766,0.8235294117647058
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13073,playground,Local Park - Leisure,Kelman Square,"40 Kelman Road, Kelston","40 Kelman Rd, Kelston, Auckland 0602, New Zealand",-36.9033733,174.6621058,"40 Kelman Rd, Kelston, Auckland 0602, New Zealand",-36.9033733,174.6621058,6,14,0.9361702127659575,0.8333333333333334
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13069,"playground, toilets",Local Park - Leisure,Kell Park,"Kell Road, Albany","Kell Park, Albany, Auckland 0632, New Zealand",-36.7253003,174.6925267,"Kell Park, Albany, Auckland 0632, New Zealand",-36.7253003,174.6925267,6,13,0.9302325581395349,0.8311688311688312
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13067,"playground, toilets",Local Park - Coastal,Keith Park,"20R Roys Road, Weymouth","20 Roys Rd, Weymouth, Auckland 2103, New Zealand",-37.050851,174.8597851,"20 Roys Rd, Weymouth, Auckland 2103, New Zealand",-37.050851,174.8597851,6,15,0.9347826086956522,0.8148148148148148
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13064,playground,Local Park - Leisure,Keegan Park,"75-81 Keegan Drive, Massey","75/81 Keegan Dr, Massey, Auckland 0614, New Zealand",-36.8443633,174.6224691,"75/81 Keegan Dr, Massey, Auckland 0614, New Zealand",-36.8443633,174.6224691,7,14,0.9183673469387755,0.8314606741573034
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=990,"Barbecue, playground, drinking fountain, bikestands, toilets.","One of the largest and most used sports park in Auckland, quite centrally located within the Auckland city boundary. This open space caters to a huge variety of activities and is accessible from a number of streets - Somerset, Richardson Road and Arundel St to name just a few.",Keith Hay Park,"53 Arundel Street, Hillsborough","53 Arundel St, Mount Roskill, Auckland 1041, New Zealand",-36.9189838,174.7435894,"53 Arundel St, Mount Roskill, Auckland 1041, New Zealand",-36.9189838,174.7435894,17,20,0.7850467289719626,0.782608695652174
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13060,playground,Kawerau Reserve has a boardwalk and bridge providing access to the wetland areas. It is suitable for wheelchairs and prams.,Kawerau Reserve,"Kawerau Avenue, Devonport","Kawerau Ave, Devonport, Auckland 0624, New Zealand",-36.8142846,174.7901969,"Kawerau Ave, Devonport, Auckland 0624, New Zealand",-36.8142846,174.7901969,11,17,0.88,0.7727272727272727
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13052,"playground, toilets",Local Park - Coastal,Kawakawa Bay Coast Road Reserve,"39R Kawakawa Bay Coast Road, Clevedon","Clevedon, Auckland, New Zealand",-36.9947086,175.0363533,"39 Kawakawa Bay Coast Rd, Kawakawa Bay, Auckland 2585, New Zealand",-36.94162,175.1757814,27,19,0.6966292134831461,0.831858407079646
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13047,playground,Local Park - Leisure,Kaurilands Domain,"57-67 Atkinson Road, Titirangi","57/67 Atkinson Rd, Titirangi, Auckland 0604, New Zealand",-36.924449,174.655543,"57/67 Atkinson Ave, Otahuhu, Auckland 1062, New Zealand",-36.9405525,174.8432143,7,18,0.9259259259259259,0.7789473684210526
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13009,playground,Local Park - Leisure,Kamaka Park,"11R and 13R Koru Street, Mangere Bridge","11/13 Koru St, Mangere Bridge, Auckland 2022, New Zealand",-36.9515372,174.7885773,"11/13 Koru St, Mangere Bridge, Auckland 2022, New Zealand",-36.9515372,174.7885773,11,26,0.8947368421052632,0.7216494845360825
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13006,playground,Local Park - Sport,Kaipatiki Park,"Kaipatiki Road, Glenfield","Kaipatiki Park Segedin Pl, Glenfield, Auckland 0629, New Zealand",-36.7809245,174.7162089,"Kaipatiki Park Segedin Pl, Glenfield, Auckland 0629, New Zealand",-36.7809245,174.7162089,16,27,0.8495575221238938,0.7326732673267327
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13002,playground,,Kaipara Crescent Reserve,"24 Kaipara Cresent, Helensville","24 Kaipara Cres, Helensville 0800, New Zealand",-36.683194,174.4528676,"24 Kaipara Cres, Helensville 0800, New Zealand",-36.683194,174.4528676,13,16,0.8316831683168316,0.735632183908046
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=13001,playground,Local Park - Leisure,Kaikoura Reserve,"31A Kaikoura Street, Henderson","31 Kaikoura St, Henderson, Auckland 0612, New Zealand",-36.8914371,174.6422612,"31 Kaikoura St, Henderson, Auckland 0612, New Zealand",-36.8914371,174.6422612,6,16,0.9411764705882353,0.8222222222222222
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12419,playground,Local Park - Leisure,Jutland Road Recreation Reserve,"Jutland Road, Pukekohe","Jutland Road Recreation Reserve Jutland Rd, Pukekohe 2120, New Zealand",-37.2061977,174.8894431,"Jutland Road Recreation Reserve Jutland Rd, Pukekohe 2120, New Zealand",-37.2061977,174.8894431,20,22,0.8148148148148148,0.8064516129032258
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12417,playground,Local Park - Leisure,Juliet Avenue Reserve,"61R Patons Road and Finnerty Avenue, Howick","Finnerty Ave, Howick, Auckland 2014, New Zealand",-36.8949388,174.9173983,"Finnerty Ave, Howick, Auckland 2014, New Zealand",-36.8949388,174.9173983,23,30,0.7889908256880734,0.7
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=960,,Local green open space.,Jordan Park,"5a Jordan Avenue, Onehunga","5 Jordan Ave, Onehunga, Auckland 1061, New Zealand",-36.9155277,174.7876223,"5 Jordan Ave, Onehunga, Auckland 1061, New Zealand",-36.9155277,174.7876223,6,15,0.9375,0.8235294117647058
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=12408,playground,Local Park - Leisure,John Walker Park,"64R John Walker Drive, Manurewa","64 John Walker Dr, Manurewa, Auckland 2102, New Zealand",-37.0306629,174.872247,"64 John Walker Dr, Manurewa, Auckland 2102, New Zealand",-37.0306629,174.872247,6,15,0.9433962264150944,0.8421052631578947
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=940,Playground,Local green open space.,John Moore Reserve,"20 Bremner Avenue, Mt Roskill","20 Bremner Ave, Mount Roskill, Auckland 1041, New Zealand",-36.9083701,174.7472294,"20 Bremner Ave, Mount Roskill, Auckland 1041, New Zealand",-36.9083701,174.7472294,9,20,0.9158878504672897,0.7872340425531915
